ticket_id,customer_id,ticket_date,issue_type
2559,29234,2024-10-09,Complaint
2560,24576,2023-09-23,Inquiry
2561,24147,2024-10-12,Inquiry
2562,33979,2023-07-17,Complaint
2563,39868,2023-09-17,Inquiry
2564,19931,2022-01-17,Complaint
2565,35601,2023-10-17,Inquiry
2566,17774,2024-10-22,Complaint
2567,13095,2023-08-01,Inquiry
2568,3395,2025-01-16,Complaint
2569,44920,2020-07-12,Complaint
2570,7848,2021-09-05,Complaint
2571,32242,2022-11-11,Inquiry
2572,40889,2022-06-29,Inquiry
2573,26221,2024-05-05,Inquiry
2574,34448,2023-03-17,Complaint
2575,41085,2023-10-18,Inquiry
2576,12347,2022-12-14,Inquiry
2577,16597,2022-03-22,Inquiry
2578,20761,2023-09-07,Complaint
2579,1413,2020-09-07,Inquiry
2580,23937,2025-02-17,Complaint
2581,9982,2024-08-27,Inquiry
2582,24302,2022-07-13,Complaint
2583,27365,2021-04-11,Complaint
2584,40942,2023-05-19,Inquiry
2585,47243,2021-10-30,Inquiry
2586,34916,2025-05-14,Inquiry
2587,29472,2021-01-30,Complaint
2588,13523,2021-08-24,Complaint
2589,13735,2020-06-21,Complaint
2590,42348,2020-08-21,Inquiry
2591,9389,2020-06-27,Complaint
2592,37714,2021-04-18,Complaint
2593,14116,2024-08-01,Complaint
2594,49066,2025-02-17,Complaint
2595,40792,2024-01-14,Inquiry
2596,35456,2022-08-10,Inquiry
2597,31328,2023-12-15,Inquiry
2598,36617,2022-05-25,Inquiry
2599,6773,2022-12-01,Inquiry
2600,45903,2020-08-15,Complaint
2601,24813,2023-11-08,Complaint
2602,40406,2021-02-10,Complaint
2603,38626,2024-09-21,Inquiry
2604,17211,2023-04-11,Inquiry
2605,10506,2021-05-15,Complaint
2606,6018,2020-08-01,Complaint
2607,45354,2022-06-05,Inquiry
2608,40327,2021-04-10,Inquiry
2609,22913,2025-05-06,Inquiry
2610,43145,2022-09-14,Inquiry
2611,12458,2023-11-17,Complaint
2612,4378,2022-07-19,Complaint
2613,31951,2021-05-09,Complaint
2614,39548,2021-02-22,Inquiry
2615,22329,2023-02-04,Inquiry
2616,25366,2023-01-13,Inquiry
2617,48215,2021-05-03,Inquiry
2618,33027,2025-01-12,Complaint
2619,11147,2020-03-04,Complaint
2620,9016,2020-06-29,Inquiry
2621,24307,2020-09-12,Complaint
2622,21628,2021-06-20,Inquiry
2623,13910,2023-04-05,Complaint
2624,17598,2020-01-08,Complaint
2625,16552,2021-05-04,Inquiry
2626,8654,2022-12-13,Inquiry
2627,16877,2020-05-04,Inquiry
2628,35728,2022-01-28,Inquiry
2629,1378,2024-03-26,Inquiry
2630,31237,2023-12-17,Complaint
2631,34869,2022-07-27,Complaint
2632,46664,2021-05-15,Inquiry
2633,1858,2022-08-07,Inquiry
2634,39563,2020-03-24,Inquiry
2635,24691,2021-06-02,Inquiry
2636,32873,2023-12-28,Inquiry
2637,44540,2020-07-21,Complaint
2638,22718,2021-08-21,Inquiry
2639,42857,2024-09-17,Inquiry
2640,21481,2021-07-09,Inquiry
2641,49137,2020-10-11,Inquiry
2642,3440,2023-09-28,Complaint
2643,18007,2024-01-11,Complaint
2644,14922,2023-08-14,Complaint
2645,23619,2024-07-22,Inquiry
2646,43987,2024-07-20,Inquiry
2647,4893,2023-08-21,Inquiry
2648,14159,2021-11-30,Inquiry
2649,39420,2020-02-16,Complaint
2650,3671,2021-06-11,Inquiry
2651,30513,2022-01-19,Inquiry
2652,18952,2025-03-03,Complaint
2653,31734,2022-08-01,Inquiry
2654,49112,2021-12-07,Inquiry
2655,7014,2023-03-30,Inquiry
2656,21556,2024-04-27,Complaint
2657,7294,2022-10-23,Inquiry
2658,8972,2022-05-29,Inquiry
2659,46721,2021-12-31,Complaint
2660,19972,2024-03-18,Inquiry
2661,29543,2024-01-12,Complaint
2662,13534,2020-01-08,Complaint
2663,43234,2022-02-02,Inquiry
2664,31864,2025-05-05,Inquiry
2665,19644,2021-08-17,Complaint
2666,29867,2024-09-19,Complaint
2667,4193,2024-04-04,Inquiry
2668,16044,2024-05-31,Inquiry
2669,24845,2020-04-17,Inquiry
2670,27038,2020-03-02,Inquiry
2671,11028,2024-01-21,Inquiry
2672,45247,2022-07-03,Complaint
2673,373,2020-07-06,Inquiry
2674,24388,2024-02-01,Complaint
2675,5238,2025-04-02,Inquiry
2676,22551,2020-04-18,Complaint
2677,24959,2023-09-12,Inquiry
2678,10271,2023-02-08,Complaint
2679,11212,2020-04-20,Inquiry
2680,21033,2020-03-30,Inquiry
2681,39138,2023-06-22,Complaint
2682,23097,2021-03-10,Complaint
2683,26142,2022-10-25,Complaint
2684,11372,2024-05-12,Complaint
2685,9424,2022-03-29,Inquiry
2686,9568,2021-07-22,Inquiry
2687,11620,2021-11-21,Complaint
2688,16978,2025-04-23,Complaint
2689,24200,2022-05-06,Inquiry
2690,5028,2020-08-10,Inquiry
2691,35021,2023-12-08,Inquiry
2692,30162,2022-12-19,Inquiry
2693,29246,2020-03-24,Inquiry
2694,11171,2025-04-19,Inquiry
2695,23929,2023-12-22,Complaint
2696,41115,2024-12-22,Complaint
2697,8070,2024-03-17,Inquiry
2698,3834,2022-05-08,Inquiry
2699,39488,2024-05-12,Complaint
2700,42493,2022-09-24,Inquiry
2701,23343,2022-11-26,Complaint
2702,40108,2024-12-01,Complaint
2703,12359,2020-11-13,Inquiry
2704,37968,2020-10-10,Inquiry
2705,17451,2021-11-24,Inquiry
2706,19001,2021-04-03,Inquiry
2707,21935,2024-09-05,Inquiry
2708,38489,2024-12-18,Inquiry
2709,27482,2024-12-09,Complaint
2710,15962,2020-09-05,Inquiry
2711,46968,2025-03-28,Inquiry
2712,31250,2022-03-22,Complaint
2713,1510,2023-09-07,Inquiry
2714,8596,2021-02-06,Complaint
2715,44252,2021-03-27,Inquiry
2716,14531,2025-03-22,Inquiry
2717,17278,2020-07-12,Inquiry
2718,41529,2022-11-17,Complaint
2719,20328,2021-12-08,Inquiry
2720,1375,2022-03-19,Complaint
2721,23508,2020-04-13,Complaint
2722,17416,2020-09-24,Inquiry
2723,816,2021-04-18,Inquiry
2724,26810,2020-03-11,Inquiry
2725,33472,2022-11-20,Complaint
2726,43961,2022-07-14,Inquiry
2727,44467,2023-08-16,Complaint
2728,21731,2021-03-10,Complaint
2729,491,2022-09-30,Inquiry
2730,25128,2024-01-23,Inquiry
2731,48212,2021-07-01,Inquiry
2732,23299,2024-04-01,Complaint
2733,10943,2020-07-05,Inquiry
2734,35898,2023-08-26,Complaint
2735,1401,2023-04-16,Inquiry
2736,41676,2023-02-15,Inquiry
2737,45162,2020-07-25,Inquiry
2738,34410,2022-12-27,Complaint
2739,5640,2024-03-05,Inquiry
2740,45782,2024-09-17,Inquiry
2741,32980,2024-06-03,Complaint
2742,28559,2023-09-13,Inquiry
2743,15153,2021-11-27,Inquiry
2744,22175,2025-04-19,Inquiry
2745,5422,2022-07-20,Complaint
2746,14558,2023-11-09,Complaint
2747,48424,2021-07-22,Complaint
2748,12930,2025-05-20,Inquiry
2749,28032,2020-07-08,Complaint
2750,29774,2020-07-24,Complaint
2751,47514,2022-05-19,Complaint
2752,26593,2025-06-19,Inquiry
2753,27993,2021-08-19,Inquiry
2754,33829,2022-05-02,Complaint
2755,46300,2021-07-08,Complaint
2756,29155,2021-09-16,Complaint
2757,4730,2025-06-06,Inquiry
2758,18631,2025-04-03,Complaint
2759,1851,2024-04-26,Complaint
2760,23872,2021-07-02,Inquiry
2761,46865,2024-04-07,Inquiry
2762,23515,2025-06-22,Complaint
2763,4223,2021-03-10,Complaint
2764,30384,2021-12-16,Complaint
2765,14146,2021-03-23,Complaint
2766,24564,2024-12-25,Inquiry
2767,43020,2024-01-15,Inquiry
2768,26320,2024-07-17,Complaint
2769,12960,2021-01-16,Complaint
2770,36926,2020-12-29,Complaint
2771,8208,2020-11-04,Inquiry
2772,40837,2020-07-03,Complaint
2773,47896,2020-06-27,Complaint
2774,39157,2023-12-13,Complaint
2775,9137,2022-05-21,Inquiry
2776,2752,2022-09-27,Complaint
2777,13870,2021-07-02,Inquiry
2778,45354,2021-01-11,Inquiry
2779,37879,2023-01-06,Inquiry
2780,45144,2020-10-02,Complaint
2781,8270,2023-12-25,Complaint
2782,49388,2025-01-27,Complaint
2783,20068,2024-12-28,Complaint
2784,23169,2024-02-04,Complaint
2785,16986,2024-08-14,Complaint
2786,11290,2023-09-01,Inquiry
2787,22340,2024-04-07,Inquiry
2788,31876,2021-02-26,Inquiry
2789,3424,2020-03-09,Inquiry
2790,48336,2021-04-23,Inquiry
2791,1704,2022-03-27,Inquiry
2792,33876,2021-10-16,Complaint
2793,29777,2024-10-10,Inquiry
2794,48817,2025-04-18,Inquiry
2795,23136,2022-03-03,Inquiry
2796,34160,2022-08-12,Complaint
2797,32011,2021-12-21,Complaint
2798,8766,2022-11-22,Complaint
2799,33117,2022-11-02,Inquiry
2800,34743,2020-07-29,Inquiry
2801,1051,2024-01-12,Inquiry
2802,19029,2021-01-17,Complaint
2803,4583,2022-09-04,Complaint
2804,30749,2023-04-19,Complaint
2805,29818,2023-01-25,Inquiry
2806,17893,2020-05-21,Inquiry
2807,36128,2020-04-26,Inquiry
2808,12669,2021-08-13,Inquiry
2809,22835,2020-08-23,Inquiry
2810,26394,2024-02-28,Complaint
2811,26293,2023-02-18,Inquiry
2812,48661,2021-01-27,Complaint
2813,14879,2020-11-16,Inquiry
2814,5639,2021-05-05,Complaint
2815,23277,2023-09-05,Complaint
2816,42593,2021-07-18,Complaint
2817,46481,2023-08-03,Inquiry
2818,443,2021-06-25,Complaint
2819,22824,2023-06-26,Complaint
2820,22418,2023-02-26,Inquiry
2821,44085,2020-08-24,Inquiry
2822,40825,2021-03-02,Complaint
2823,13121,2022-06-24,Complaint
2824,16980,2023-07-11,Complaint
2825,725,2023-08-12,Complaint
2826,37103,2022-02-02,Inquiry
2827,35437,2021-11-16,Complaint
2828,26538,2022-04-03,Inquiry
2829,7550,2024-03-20,Complaint
2830,19750,2022-11-26,Inquiry
2831,6520,2021-06-21,Inquiry
2832,15616,2024-09-08,Inquiry
2833,21014,2024-03-07,Inquiry
2834,25852,2020-03-22,Inquiry
2835,46496,2021-05-24,Complaint
2836,22074,2024-08-21,Inquiry
2837,40525,2021-01-27,Inquiry
2838,47952,2021-10-10,Complaint
2839,21816,2020-02-10,Inquiry
2840,32119,2025-03-17,Inquiry
2841,31571,2021-03-02,Complaint
2842,12015,2021-11-10,Inquiry
2843,8953,2024-02-19,Complaint
2844,14479,2021-01-01,Inquiry
2845,22257,2022-04-11,Complaint
2846,45025,2024-01-05,Inquiry
2847,28475,2023-02-28,Inquiry
2848,30643,2020-01-11,Inquiry
2849,37773,2021-01-28,Complaint
2850,29430,2023-12-26,Inquiry
2851,37469,2024-05-20,Complaint
2852,21136,2022-02-15,Complaint
2853,22193,2020-01-13,Complaint
2854,2848,2022-01-18,Inquiry
2855,49772,2020-05-07,Inquiry
2856,26853,2025-03-24,Complaint
2857,41232,2024-10-13,Complaint
2858,9771,2021-09-25,Inquiry
2859,47463,2022-02-28,Inquiry
2860,30062,2023-09-03,Inquiry
2861,30296,2023-02-07,Complaint
2862,21301,2022-02-06,Inquiry
2863,38654,2022-11-10,Complaint
2864,40469,2020-03-08,Inquiry
2865,17825,2020-02-14,Inquiry
2866,14779,2024-05-18,Inquiry
2867,21564,2023-01-27,Inquiry
2868,16027,2020-07-17,Complaint
2869,18037,2025-06-05,Complaint
2870,49185,2025-04-04,Inquiry
2871,22884,2021-04-24,Inquiry
2872,9906,2020-11-21,Complaint
2873,416,2020-05-16,Inquiry
2874,20782,2021-09-21,Inquiry
2875,42140,2020-08-25,Inquiry
2876,4337,2024-01-25,Inquiry
2877,8934,2023-06-04,Complaint
2878,36122,2023-09-25,Complaint
2879,14512,2024-02-22,Complaint
2880,39087,2025-05-19,Inquiry
2881,43583,2020-03-14,Inquiry
2882,7750,2021-06-06,Inquiry
2883,30483,2021-10-15,Inquiry
2884,31953,2020-01-30,Inquiry
2885,19042,2020-12-10,Inquiry
2886,33171,2022-04-08,Inquiry
2887,30659,2025-03-10,Complaint
2888,19281,2022-11-01,Inquiry
2889,43128,2020-12-05,Complaint
2890,49070,2021-11-25,Complaint
2891,12235,2020-12-15,Inquiry
2892,8912,2025-03-15,Inquiry
2893,34870,2023-01-22,Complaint
2894,44894,2024-10-19,Inquiry
2895,13688,2020-03-16,Inquiry
2896,20657,2021-02-04,Inquiry
2897,18488,2024-11-21,Complaint
2898,17836,2022-01-18,Inquiry
2899,34796,2022-03-20,Complaint
2900,24267,2024-04-22,Inquiry
2901,44365,2021-06-03,Complaint
2902,24108,2020-03-18,Inquiry
2903,9239,2024-07-18,Complaint
2904,4394,2023-12-23,Complaint
2905,8098,2024-06-08,Complaint
2906,7907,2021-11-19,Inquiry
2907,1014,2025-06-13,Complaint
2908,18347,2022-04-29,Complaint
2909,8038,2023-07-03,Inquiry
2910,20180,2021-05-05,Inquiry
2911,27224,2022-09-03,Complaint
2912,19738,2022-11-01,Inquiry
2913,36866,2023-06-30,Complaint
2914,7693,2020-08-15,Inquiry
2915,387,2023-12-02,Complaint
2916,13415,2023-05-21,Complaint
2917,11236,2020-06-21,Inquiry
2918,46476,2025-03-28,Inquiry
2919,20379,2022-04-09,Inquiry
2920,31946,2021-02-14,Inquiry
2921,26089,2023-09-22,Complaint
2922,19830,2020-01-01,Inquiry
2923,37542,2023-09-05,Inquiry
2924,39372,2023-03-08,Complaint
2925,49202,2025-06-21,Complaint
2926,5826,2025-05-18,Inquiry
2927,24254,2024-12-08,Inquiry
2928,6154,2023-01-31,Inquiry
2929,42861,2023-09-11,Complaint
2930,36151,2023-02-03,Inquiry
2931,10154,2020-01-01,Inquiry
2932,22077,2022-02-15,Complaint
2933,29846,2020-10-03,Inquiry
2934,23983,2025-05-17,Inquiry
2935,26515,2025-04-04,Complaint
2936,18991,2023-07-26,Inquiry
2937,14555,2024-08-09,Inquiry
2938,48860,2021-02-21,Complaint
2939,26358,2020-11-27,Inquiry
2940,15242,2024-11-16,Complaint
2941,23283,2022-08-27,Inquiry
2942,32017,2020-03-22,Inquiry
2943,12879,2024-01-11,Inquiry
2944,9771,2025-02-20,Inquiry
2945,1292,2024-12-04,Inquiry
2946,37844,2022-05-19,Complaint
2947,10368,2022-04-21,Inquiry
2948,9280,2023-04-09,Complaint
2949,36222,2023-11-22,Complaint
2950,47824,2020-12-04,Inquiry
2951,3284,2022-02-14,Complaint
2952,1714,2025-02-01,Complaint
2953,31899,2021-01-20,Complaint
2954,8470,2023-09-24,Inquiry
2955,9947,2020-09-17,Inquiry
2956,26509,2025-03-26,Inquiry
2957,8891,2020-03-14,Complaint
2958,32965,2020-04-02,Complaint
2959,36066,2021-02-20,Complaint
2960,44694,2023-04-14,Inquiry
2961,26334,2023-11-23,Inquiry
2962,9667,2023-11-14,Complaint
2963,11975,2022-02-18,Complaint
2964,17905,2023-05-09,Complaint
2965,38159,2022-01-29,Complaint
2966,1095,2020-08-29,Complaint
2967,49283,2025-03-26,Inquiry
2968,29853,2023-09-11,Complaint
2969,6534,2023-01-13,Complaint
2970,47025,2021-03-20,Inquiry
2971,45505,2021-02-17,Inquiry
2972,17137,2020-12-03,Inquiry
2973,17078,2024-12-30,Inquiry
2974,24738,2022-11-05,Inquiry
2975,24250,2020-06-23,Inquiry
2976,9817,2023-07-14,Complaint
2977,40591,2022-11-11,Inquiry
2978,26662,2020-01-02,Complaint
2979,23307,2020-05-08,Complaint
2980,11337,2020-10-19,Complaint
2981,26829,2022-05-20,Inquiry
2982,20044,2022-11-20,Inquiry
2983,31755,2020-05-12,Inquiry
2984,6135,2023-10-10,Complaint
2985,20899,2021-12-06,Inquiry
2986,34348,2024-09-19,Inquiry
2987,42681,2021-07-16,Inquiry
2988,44949,2025-04-02,Inquiry
2989,27261,2020-01-22,Inquiry
2990,2972,2023-08-28,Inquiry
2991,47879,2020-03-26,Complaint
2992,30413,2020-06-06,Inquiry
2993,44881,2022-10-13,Complaint
2994,10227,2025-06-04,Inquiry
2995,9816,2023-05-25,Inquiry
2996,13812,2025-03-05,Inquiry
2997,37334,2024-06-26,Complaint
2998,36048,2024-10-17,Complaint
2999,36453,2021-04-27,Complaint
3000,9094,2023-12-24,Inquiry
3001,15884,2022-10-03,Complaint
3002,47632,2022-05-02,Complaint
3003,9721,2022-11-24,Inquiry
3004,27507,2024-03-06,Inquiry
3005,38242,2022-10-09,Complaint
3006,38501,2023-08-05,Complaint
3007,42682,2023-12-11,Inquiry
3008,45531,2025-06-15,Complaint
3009,36741,2021-09-04,Inquiry
3010,33270,2024-05-13,Complaint
3011,26763,2020-01-26,Complaint
3012,14245,2022-02-08,Complaint
3013,24255,2023-11-08,Inquiry
3014,35051,2020-02-13,Inquiry
3015,12235,2022-07-04,Inquiry
3016,47880,2021-05-08,Inquiry
3017,20789,2023-11-13,Inquiry
3018,41227,2020-08-22,Inquiry
3019,40769,2024-12-21,Inquiry
3020,38481,2020-09-30,Inquiry
3021,40816,2024-02-16,Inquiry
3022,39985,2024-09-15,Inquiry
3023,14489,2023-01-08,Inquiry
3024,41015,2022-02-09,Complaint
3025,30063,2024-05-04,Inquiry
3026,49523,2024-08-09,Inquiry
3027,45722,2021-09-15,Complaint
3028,49826,2020-12-24,Complaint
3029,25360,2023-12-08,Complaint
3030,48918,2020-03-13,Complaint
3031,86,2025-06-06,Complaint
3032,35616,2021-11-23,Inquiry
3033,4294,2023-02-19,Inquiry
3034,9858,2022-06-16,Inquiry
3035,33607,2021-05-05,Inquiry
3036,907,2021-11-16,Complaint
3037,15888,2023-11-03,Complaint
3038,41011,2021-12-27,Complaint
3039,12455,2023-01-27,Inquiry
3040,1211,2023-07-10,Complaint
3041,35555,2023-09-11,Complaint
3042,49997,2021-03-24,Complaint
3043,6890,2025-05-19,Inquiry
3044,15436,2021-07-07,Inquiry
3045,7672,2020-01-29,Inquiry
3046,9597,2021-08-03,Inquiry
3047,40998,2020-11-28,Inquiry
3048,36974,2020-09-07,Complaint
3049,9675,2023-05-15,Inquiry
3050,31842,2023-11-09,Complaint
3051,23961,2025-03-13,Inquiry
3052,1495,2024-03-05,Inquiry
3053,21320,2025-02-11,Inquiry
3054,11627,2024-06-28,Inquiry
3055,5868,2021-04-03,Inquiry
3056,30514,2021-08-10,Inquiry
3057,8442,2023-12-09,Inquiry
3058,21508,2022-02-26,Complaint
3059,30142,2022-04-20,Complaint
3060,18904,2021-12-25,Complaint
3061,25919,2023-09-18,Inquiry
3062,30733,2020-09-17,Complaint
3063,27645,2024-06-24,Complaint
3064,7145,2023-10-04,Inquiry
3065,33600,2022-09-16,Inquiry
3066,20878,2024-09-01,Complaint
3067,15845,2020-04-10,Inquiry
3068,18774,2025-02-09,Inquiry
3069,15820,2022-04-02,Inquiry
3070,38723,2024-12-28,Inquiry
3071,21216,2022-08-02,Inquiry
3072,30597,2023-10-05,Inquiry
3073,41312,2022-05-07,Inquiry
3074,31564,2024-03-06,Complaint
3075,37463,2021-11-09,Complaint
3076,49092,2020-09-17,Inquiry
3077,20549,2020-12-24,Complaint
3078,32102,2024-07-20,Complaint
3079,9005,2023-03-02,Complaint
3080,28681,2023-11-12,Inquiry
3081,19209,2022-03-19,Complaint
3082,32605,2024-09-11,Inquiry
3083,34361,2022-02-11,Inquiry
3084,593,2024-10-05,Complaint
3085,23123,2020-01-06,Complaint
3086,28482,2020-08-09,Inquiry
3087,49120,2024-11-05,Inquiry
3088,22582,2021-02-25,Complaint
3089,18319,2024-11-12,Complaint
3090,42217,2020-12-28,Complaint
3091,22914,2021-07-16,Complaint
3092,46926,2022-10-28,Inquiry
3093,22768,2023-05-09,Complaint
3094,38752,2023-11-14,Inquiry
3095,22375,2023-01-09,Inquiry
3096,24881,2023-02-05,Complaint
3097,6234,2021-11-15,Complaint
3098,27276,2023-01-20,Inquiry
3099,6362,2020-04-07,Complaint
3100,32548,2020-06-05,Inquiry
3101,19404,2020-12-04,Complaint
3102,6129,2024-08-17,Complaint
3103,43866,2021-04-10,Inquiry
3104,36749,2022-08-22,Complaint
3105,22568,2020-05-01,Inquiry
3106,30940,2024-12-02,Inquiry
3107,32546,2020-07-30,Complaint
3108,14646,2020-12-11,Inquiry
3109,34665,2022-10-18,Inquiry
3110,5587,2021-09-16,Inquiry
3111,49782,2020-06-02,Inquiry
3112,39150,2024-09-07,Complaint
3113,4313,2024-01-18,Inquiry
3114,10723,2025-03-31,Complaint
3115,16384,2021-11-10,Complaint
3116,39637,2020-09-16,Inquiry
3117,8134,2021-04-01,Inquiry
3118,5912,2022-08-15,Complaint
3119,28595,2025-05-21,Inquiry
3120,30302,2020-11-02,Inquiry
3121,35996,2021-02-01,Inquiry
3122,41674,2025-05-22,Inquiry
3123,34772,2023-11-26,Complaint
3124,46000,2021-10-15,Inquiry
3125,48740,2023-06-29,Complaint
3126,28568,2022-10-22,Inquiry
3127,30672,2020-09-14,Inquiry
3128,36884,2024-01-19,Complaint
3129,3444,2021-07-28,Complaint
3130,15415,2023-05-28,Complaint
3131,37402,2024-07-23,Complaint
3132,29,2021-10-02,Inquiry
3133,8824,2020-04-01,Inquiry
3134,24560,2021-10-22,Inquiry
3135,7702,2025-04-25,Complaint
3136,45460,2023-01-02,Complaint
3137,7648,2024-01-27,Complaint
3138,37405,2022-08-12,Inquiry
3139,49277,2024-07-19,Inquiry
3140,24688,2022-05-25,Inquiry
3141,35641,2023-03-16,Complaint
3142,610,2020-01-22,Inquiry
3143,9932,2022-08-22,Complaint
3144,19283,2020-01-22,Inquiry
3145,18560,2020-01-13,Complaint
3146,18688,2022-09-05,Inquiry
3147,45671,2024-06-07,Complaint
3148,12799,2024-07-24,Inquiry
3149,45654,2021-03-16,Inquiry
3150,44298,2021-04-10,Complaint
3151,33656,2023-05-14,Complaint
3152,6597,2021-04-29,Inquiry
3153,42497,2023-07-18,Inquiry
3154,35546,2024-04-05,Complaint
3155,12121,2022-03-15,Inquiry
3156,34509,2024-04-01,Complaint
3157,42215,2022-05-20,Inquiry
3158,19751,2022-10-13,Complaint
3159,28846,2024-12-21,Complaint
3160,30348,2025-02-09,Inquiry
3161,3476,2020-06-19,Inquiry
3162,11654,2024-05-04,Inquiry
3163,43922,2020-09-27,Complaint
3164,27266,2022-04-14,Inquiry
3165,26185,2022-03-08,Inquiry
3166,8573,2024-01-24,Inquiry
3167,20769,2024-01-04,Inquiry
3168,40374,2020-09-19,Complaint
3169,41089,2021-08-12,Complaint
3170,27595,2022-05-18,Inquiry
3171,36091,2021-09-16,Inquiry
3172,43286,2025-01-16,Inquiry
3173,27204,2020-09-30,Inquiry
3174,33557,2024-10-13,Inquiry
3175,38676,2024-06-03,Inquiry
3176,19525,2022-08-26,Complaint
3177,9267,2020-11-05,Complaint
3178,5147,2024-09-07,Inquiry
3179,19947,2023-10-06,Complaint
3180,33270,2021-10-26,Inquiry
3181,42593,2021-08-11,Inquiry
3182,29586,2020-07-28,Inquiry
3183,11798,2024-01-13,Complaint
3184,5740,2023-11-26,Inquiry
3185,10537,2020-10-13,Inquiry
3186,39717,2020-10-02,Inquiry
3187,30866,2023-10-04,Complaint
3188,13062,2024-01-05,Complaint
3189,49666,2022-03-09,Complaint
3190,49615,2020-05-20,Inquiry
3191,30574,2024-01-30,Inquiry
3192,45323,2024-05-28,Complaint
3193,15642,2021-03-13,Inquiry
3194,28379,2020-09-11,Complaint
3195,22827,2023-06-13,Complaint
3196,17751,2025-02-22,Complaint
3197,22591,2022-07-04,Complaint
3198,38843,2025-04-25,Complaint
3199,10196,2023-10-02,Inquiry
3200,9698,2023-06-17,Complaint
3201,23322,2025-03-25,Complaint
3202,36184,2021-01-05,Complaint
3203,16309,2024-07-17,Inquiry
3204,38185,2022-05-22,Complaint
3205,14941,2023-09-01,Inquiry
3206,33310,2021-01-15,Inquiry
3207,48463,2020-10-12,Inquiry
3208,7506,2022-05-17,Complaint
3209,7321,2022-05-25,Inquiry
3210,43503,2024-02-04,Complaint
3211,33468,2022-01-08,Complaint
3212,8587,2022-10-23,Inquiry
3213,20084,2023-09-29,Complaint
3214,22448,2023-10-23,Inquiry
3215,49843,2024-06-12,Inquiry
3216,40942,2020-09-15,Inquiry
3217,20297,2024-12-16,Complaint
3218,24460,2024-12-21,Inquiry
3219,16630,2020-10-19,Complaint
3220,19567,2020-09-29,Complaint
3221,34904,2021-03-07,Complaint
3222,40659,2022-03-05,Inquiry
3223,31178,2025-04-28,Complaint
3224,30207,2022-11-21,Inquiry
3225,29071,2022-12-27,Complaint
3226,26462,2024-05-19,Inquiry
3227,41135,2021-03-23,Complaint
3228,7794,2024-04-09,Complaint
3229,30634,2024-08-08,Complaint
3230,46631,2023-08-13,Inquiry
3231,48512,2020-06-17,Inquiry
3232,1706,2020-12-25,Inquiry
3233,10029,2023-05-13,Inquiry
3234,4886,2024-07-23,Inquiry
3235,36028,2024-12-01,Complaint
3236,11803,2022-03-04,Inquiry
3237,13364,2022-11-19,Complaint
3238,19141,2021-06-20,Complaint
3239,38795,2025-01-25,Complaint
3240,36486,2022-12-12,Inquiry
3241,30787,2023-06-20,Inquiry
3242,31818,2021-08-22,Inquiry
3243,1960,2024-08-20,Inquiry
3244,45431,2022-12-10,Inquiry
3245,8466,2021-07-31,Complaint
3246,19426,2024-11-12,Inquiry
3247,17666,2023-08-31,Inquiry
3248,16397,2023-04-14,Inquiry
3249,25656,2025-01-09,Inquiry
3250,26286,2023-08-21,Complaint
3251,8956,2024-02-19,Complaint
3252,24949,2025-05-04,Inquiry
3253,12222,2020-05-13,Complaint
3254,48077,2024-04-13,Inquiry
3255,47919,2023-11-12,Inquiry
3256,32187,2022-11-03,Complaint
3257,8666,2021-05-15,Inquiry
3258,35136,2024-12-12,Inquiry
3259,1932,2025-04-25,Inquiry
3260,24972,2023-07-16,Complaint
3261,33164,2021-04-25,Complaint
3262,17004,2020-01-01,Complaint
3263,15767,2024-09-12,Inquiry
3264,30738,2025-04-26,Complaint
3265,49560,2024-09-24,Complaint
3266,16943,2025-05-06,Inquiry
3267,8744,2024-04-28,Inquiry
3268,22189,2021-06-16,Complaint
3269,19011,2024-08-14,Inquiry
3270,29299,2020-06-03,Inquiry
3271,32570,2022-01-05,Complaint
3272,17523,2021-04-12,Inquiry
3273,6254,2022-10-05,Complaint
3274,8313,2023-01-11,Complaint
3275,42848,2023-03-17,Inquiry
3276,27228,2021-03-11,Complaint
3277,26633,2021-03-13,Complaint
3278,39484,2023-07-12,Inquiry
